"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eん－んー、なんでもなーい！","","\EHmm, it's nothing!","",""
"\Eだからー","","\ESo,","",""
"\Eまあこれからもよろしくねってこと！","","\EWell, let's continue to get along from now on!","",""
"\Eカナはスキル以心伝心を取得した！","","\EKana has acquired the Skill of Telepathy!","",""
"ユイ強さアップ","","","",""
"\Eよいしょ…よいしょ…","","\EYoisho... Yoisho...","",""
"\Eあれ、ユイだ。","","\EHuh, it's Yui.","",""
"\Eあ…お兄ちゃん、お疲れさま。","","\EAh... Onii-chan, welcome back.","",""
"　どこかいくの？　","","　Where are we going?","",""
"\E児童学校です。","","\EIt is an elementary school.","",""
"\E…あ、えっと。
遊びまわって擦り傷とか作っちゃう子多いですから、それで。","","\E...Ah, um.
There are many children who play around and end up getting scraped knees, so that's why.","",""
"\Eそれからお店のおばあちゃんにお薬を届けて。
あと裏のおじいちゃんのとこは足が悪くて…","","\EAnd then deliver medicine to the old lady at the shop.
Also, the old man in the back has bad legs...","",""
"\E（ユイは本当に誰かの為に働くのが好きなんだな…。","","\EYui really loves working for someone's sake...","",""
"手伝うよ","","I'll help you.","",""
"\Eありがとうございます。
でもお兄ちゃんはまず自分の怪我を治してくださいね。","","\EThank you very much.
But please first take care of your own injury, big brother.","",""
"\E手伝いたいんだけど今日はもう疲れてるな…。","","\EI want to help, but I'm already tired today...","",""
"疲れてるユイ","","","",""
"\E手伝うよ！","","\EI'll help you!","",""
"\Eいいの？
ありがとうお兄ちゃん。","","\EIs it okay?
Thank you, big brother.","",""
"\Eほら、荷物オレが持つよ…とと思ったより重いんだな。","","\ELook, I'll carry the luggage... It's heavier than I thought.","",""
"\Eユイと村中を訪問してまわったぞ…。","","\EI visited Yui and the villagers...","",""
"\E頑張ってね。","","\EGood luck.","",""
"\Eはい、ありがとうございます。
お兄ちゃんも何かあったら言ってくださいね。","","\EYes, thank you.
If anything happens to you, please let me know, big brother.","",""
"\Eよいしょ…よいしょ…。","","\EYoisho... Yoisho...","",""
"\Eユイは行ってしまったな…。","","\EYui has gone...","",""
"付き合うよユイ","","","",""
"\Eんしょ…んしょ…。","","\ENsho... nsho...","",""
"\Eユイは今日も頑張ってるな…","","\EYui is still doing her best today...","",""
"\Eユイ！","","\EYui!","",""
"\Eオレも付き合うよ、荷物持ちは任せて。","","\EI'll go with you too, leave the baggage to me.","",""
"\Eありがとうございます。
じゃあ、お言葉に甘えちゃいます。","","\EThank you very much.
Well then, I'll take you up on your offer.","",""
"\E今日はちょっと都合が悪いな…","","\EToday is a bit inconvenient...","",""
"\Eユイは行ってしまった。","","\EYui has gone.","",""
"\Eはい、これ今週のお薬です。
あまり無理はしないでくださいね。","","\EYes, this is your medication for this week.
Please try not to push yourself too hard.","",""
"おばあちゃん","","Grandma","",""
"\Eほんと、いつもありがとうね…。","","\EThank you so much, always...","",""
"\Eいえいえ、いいんですよ。
また来ますね。","","\ENo, no, it's fine.
I'll come again.","",""
"\Eふー、今日もユイと村中を回ってきたぞ…","","\EPhew, I've been going around the village with Yui today too...","",""
"\E今日はこれで最後の一軒です。
いつもありがとう、お兄ちゃん。","","\EThis is the last house for today.
Thank you always, big brother.","",""
"　どういたしまして　","","　You're welcome.","",""
"\Eふふ、じゃあ帰りましょうか。","","\EHehe, shall we go home then?","",""
"\Eわあ…夕日が真っ赤…。
急がないと暗くなっちゃいますね。","","","",""
"\E？","","\E?","",""
"\Eどうかしましたか？","","\EWhat's wrong?","",""
"　ユイはなんで冒険者になろうと思ったの？　","","　Why did Yui want to become an adventurer?","",""
"\Eん－、なんででしょう。","","\EHmm, I wonder why.","",""
"\E危ないこともありますけどね…
わたし、ギルドの活動は楽しいって思ってるんです。","","\EThere are dangerous things too, but... 
I actually find the guild activities enjoyable.","",""
"\Eもちろんうまく行かないときもありますけど
人の役に立てたりするのはやっぱり嬉しいです。","","\EOf course, there are times when things don't go well, but 
it's still satisfying to be able to help others.","",""
"\Eでも一番の理由は…ううん、これはダメですね。","","\EBut the main reason is... no, this won't do.","",""
"\Eお兄ちゃんはたぶん、
いつか村を出て本当の冒険に出るんだと思います。","","\EI think my big brother will probably leave the village someday and embark on a real adventure.
","",""
"\Eわたしは…
やっぱり村の人達のことがありますからね。","","\EI...
still have the people in the village to think about.","",""
"\Eだから私はいっぱいいろんな世界をみて、回って―
大冒険をしたお兄ちゃんが帰ってこられる場所になれたら…","","\ESo I've seen many different worlds and traveled around... 
If it becomes a place where my adventurous big brother can come back to...","",""
"\Eなんて。","","\EWhat a thing to say.","",""
"\Eでもそれでいろんな話を聞かせてくれたら嬉しいです。","","\EBut I would be happy if you could tell me various stories with that.","",""
"　約束するよ！　","","　I promise!","",""
"\Eふふ、期待してますね。","","\EHehe, I'm looking forward to it.","",""
"\Eユイはスキル献身を取得した！","","\EYui acquired the Skill Devotion!","",""
"張り合う","","","",""
"張り合うライバル","","","",""
"\Eふぅ、今日もいい汗かいたぞ…。
さ、家に帰るか。","","\EPhew, I worked up a good sweat today...
Well, time to head home.","",""
"？？？","","","",""
"\Eはっ、そんなものか。","","\EAh, is that so.","",""
"\Eその声は…","","\EThat voice...","",""
"Picture/stand_sub05.png","","","",""
"\Eアカツキ！","","\EAkatsuki!","",""
"アカツキ","","","",""
"\Eその程度の鍛錬で音を上げるとは…とんだ見込み違いだ。","","\ETo make such a fuss with that level of training... what a miscalculation.","",""
"\Eなんだとっ！","","\EWhat did you say?!","",""
"家に帰る","","Go back home.","",""
"\Eそこまで言われて…！
なら走り込みで勝負だ！","","\ETo be told that...! 
Then it's a battle of training!","",""
"\Eはっ…望むところだ！！
ついてこれるものなら付いてくるがいい！","","\EHa... Just as I hoped!!
If you can keep up, then come along!","",""
"\Eうおおお…！","","\EUooo...!","",""
"体力の限界","","","",""
"\Eはっ！まだまだぁ！","","\EHah! Not yet!","",""
"まだ張り合う","","Still competing","",""
"このくらいにしておく","","Let's leave it at this.","",""
"\Eうおおおお…！！","","\EUooo...!!","",""
"cg/bg_13_road_a.jpg","","","",""
"\Eはぁっはぁっ…この程度…！","","\EHaa... Haa... Is this all...?","",""
"まだまだ張り合う","","Still competing","",""
"\Eぐ…もう…体力の…げん、かい…。","","\EUgh... I... I'm running out of... energy...","",""
"\Eバタン","","\EBatan","",""
"\Eアカツキは振り返らずそのまま走り去っていった…。","","\EAkatsuki ran away without looking back...","",""
"\Eくっそぉ…。","","\EDamn it...","",""
"\Eやる気が下がった。","","\EMy motivation dropped.","",""
"張り合う終了","","","",""
"\Eも、もう…げん…かいだ…。","","\EM-mo... enough... let go...","",""
"\Eぜぇっぜぇっ…
はっ…な、なかなか…やるじゃないか…。","","\EHuff...huff...
Hah...y-you're...quite impressive...","",""
"\Eスキル\c[1]強靭な体\c[0]のヒントを得た！","","\EObtained\c[1]the hint of\c[0]a strong body!","",""
"\Eはんっ…やはりこの程度か…。","","\EHmph... as expected, this is the extent of it...","",""
"家で妹が","","","",""
"\Eいやオレ家で妹が待ってるから…。","","\ENo, I have to go home because my little sister is waiting for me...","",""
"\E…ふんっ。","","\E...Hmph.","",""
"\E（…こいつもしかしてヒマなのか…？","","\E(...Is this guy perhaps free...?","",""
"\Eその程度の鍛錬で音を上げるとは…とんだ見込み違いだ。
僕ならその程度で音を上げたりしない！","","\ETo make a fuss over such a level of training... what a miscalculation.
If it were me, I wouldn't make a fuss over such a level!","",""
"次イベント1","","","",""
"その名はサブロー","","","",""
"サブロー","","","",""
"BGM/autumncome.ogg","","","",""
"\Eん？なんだこの行列は…
なになに…「麺屋サブロー」？","","\EHuh? What's this line...
What is it... ""Menya Saburo""?","",""
"\E新しくできたラーメン店か…
せっかく街まできたんだし食べてみるか。","","\EA newly opened ramen shop, huh... 
Since I've come all the way to the city, I might as well give it a try.","",""
"店員","","Clerk","",""
"\Eしゃせーーーーーーーーっ！！！","","\EShaseeeeeeeet!!!","",""
"\E…しゃ、射精！？","","\E...Shooting, ejaculation!?","",""
"\Eおまっーせしぁしたっ！！！","","\ELeave it to me, I'll take care of it!!!","",""
"\E（麺が見えない程の…野菜の山！！！
　これは…ラーメンなのか…！？","","\EA mountain of vegetables so big that you can't see the noodles!!!
Is this...ramen?!?","",""
"\Eありぁっしたぁーーーっ！！！","","\EI did it!!!","",""
"\Eうっぷ…げふ…
も、もうしばらくラーメンはいいや…。","","\EUgh...ugh...
I think I've had enough ramen for now...","",""
"\Eついまた来てしまった…。","","\EI've come back again...","",""
"\Eざーめんおまっーせしぁしたっ！！！","","\EWelcome! Leave it to me, okay?!","",""
"\E（…こいつらワザと言ってないか…？","","\E(...Are these guys saying it on purpose...?","",""
"\E（ぐっ…しかし相変わらずすごい量だ…！","","\E (Ugh... But as usual, it's an incredible amount...!)","",""
"オオブタヤサイニンニクアブラマシマシ","","","",""
"\E引き寄せられるようにまた来てしまった…。","","\EI ended up coming back as if I was being drawn in again...","",""
"\Eおや…君は…？
…………ふっ。","","\EOh... You are...?
..........Hmph.","",""
"\Eマスター。
オオブタヤサイニンニクアブラマシマシ！","","\EMaster.
I have added extra garlic oil to the large bowl of vegetables!","",""
"\E（オオブタヤサイ…馬鹿な…！？
　そんなもん食べきれないに決まってる…！","","\E (Oh buta yasai... Baka na...!? 
 It's obvious that I can't eat something like that...!","",""
"\Eさあ君の注文の番だ…なにを頼むんだい？
…まさか小なんて事はないよね？","","\ENow, it's your turn to order... What would you like?
...You're not going to order something small, are you?","",""
"\Eなんだと！","","\EWhat did you say!","",""
"　こっちもオオブタヤサイニンニクアブラマシマシだ！　","","　This side is also very oily with a lot of garlic and vegetables!","",""
"\Eロット乱しは最大のギルティ…
負けたほうがここの支払いを持つ、でいいかな？","","\EDisrupting the lot is the biggest guilt... 
Is it okay for the loser to bear the payment here?","",""
"　望むところだ！　","","　That's what I wanted!","",""
"\Eざーめんおまっーせしぁしたーーーっ！！！","","\EWelcome, leave it to meeeee!!!","",""
"\E（な、何だこれは…
　これが本当に人間の食い物なのか…！？","","\E (W-What is this... 
 Is this really what humans eat...!?","",""
"勝ち","","","",""
"\Eく、食ったぞ…げふ…。","","\EUgh, I ate it...burp...","",""
"\Eな、なんだと…うっ！","","\EWh-what... ugh!","",""
"\E…勝負あったようだな…うぷ。","","\E...Looks like there was a match...heh.","",""
"\Eロットバトルに勝利した！","","\EVictory in the Lot Battle!","",""
"\Eやる気が上がった。","","\EI feel motivated.","",""
"\Eスキル\c[1]短期決戦\c[0]のヒントを得た！","","\EObtained\c[1]hints\c[0]for short-term battles!","",""
"負け","","","",""
"\Eう、うぷっ…
も、もう…だめだ……。","","\EUgh...
I... I can't... anymore...","",""
"\Eふ、勝負あったようだね…うっぷ…。","","\EWell, it seems like there was a match... Ugh...","",""
"\Eロットバトルに負けてしまった…。","","\EI lost in the lot battle...","",""
"ひったくり","","","",""
"おばちゃん","","","",""
"\Eだ、だれかー！ひったくりよ―！","","\ESomeone, someone! Stop the thief!","",""
"\Eなにっ！？","","\EWhat!?","",""
"\Eへっ！！
ボケっと歩いてるほうが悪ぃんだよ！！","","\EHuh!!
It's worse to walk around absentmindedly!!","",""
"\E…あいつか！待てー！","","\E...It's him! Wait!","",""
"\E待てと言われて…","","\EI was told to wait...","",""
"cg/bg_09_town_b.jpg","","","",""
"\Eくそ…こいつ意外とやる…普段から鍛えてる足だ…！","","\EDamn... This guy is surprisingly good... Those legs must be trained regularly...!","",""
"\Eうおおおおお！…ガシッ！","","\EUooooo!...Gashii!","",""
"\Eくそっ…離せっ！","","\EDamn it... Let go!","",""
"\E本当にありがとう。
せめてお礼にこれを持っていっておくれ。","","\EThank you so much.
At least take this as a token of my gratitude.","",""
"\Eおばちゃんからお礼のお菓子をもらった！","","\EI received a thank-you snack from the old lady!","",""
"\E（…ぜ、全然追いつけない…。","","\E(...I can't catch up at all...","",""
"SE/kick-middle1.mp3","","","",""
"聞き覚えのある声","","","",""
"\Eふんっ","","\EHmph.","",""
"\Eぐぇっ！","","\EGueh!","",""
"\Eお、お前は…","","\EOh, you are...","",""
"\Eふ…実に情けない姿だな…。","","\EUgh... What a pathetic sight...","",""
"\Eご婦人、荷物は取り戻しましたよ。
では僕はこれで…。","","\EMadam, your luggage has been recovered.
Well then, I'll be on my way...","",""
"街の声","","","",""
"\Eさすがアカツキさんだ…。","","\EAs expected, it's Akatsuki-san...","",""
"\Eやっぱり頼りになるわねー。","","\EYou're still reliable, huh.","",""
"\Eくそお…。","","\EDamn it...","",""
"キャライベント　ユカリ1","","","",""
"ユカリ1","","","",""
"\Eあ、お兄ちゃん！
ちょうどよかったー。","","\EAh, big brother!
Just in time!","",""
"　どうしたんですか？　","","　What's wrong?","",""
"\E来週分の食材がねー、ちょっと獲れすぎちゃって。
運ぶのと配るの手伝ってくれないかしら。","","\EI ended up catching too much ingredients for next week. 
Could you help me with transporting and distributing them?","",""
"\Eいいですよ。","","\EThat's fine.","",""
"\E（ユカリさんの狩りの腕前は恐らく村で一番…
　弓も罠もお手の物だ。","","\EYukari's hunting skills are probably the best in the village...
She's adept at both the bow and traps.","",""
"\E（今も全然腕が衰えているようには思えないけど…
　どうして引退しちゃったんだろう？","","\E (Even now, it doesn't seem like his skills have deteriorated at all... 
 I wonder why he retired?)","",""
"\Eうーん…謎だ。","","\EHmm... It's a mystery.","",""
"\Eユカリさんの手伝いをした！","","\EI helped Yukari-san!","",""
"ユカリ2","","","",""
"キャライベント　ユカリ2","","","",""
"\Eあ、お兄ちゃん。
お水と席の用意してくれる？","","\EAh, big brother.
Will you prepare water and a seat for me?","",""
"　これから誰か来るんですか？　","","　Is someone coming from now on?","",""
"\Eお客さんよ…。
んー…たぶんたー君かな？","","\EOh, customer...
Hmm...probably Taku, right?","",""
"\Eた、たー君…？誰だ…
よほど親しい間柄の人か…？","","\ET-Ta-kun...? Who... 
Must be someone really close...?","",""
"SE/[Action]DoorOpen_Komori.ogg","","","",""
"\Eガチャ","","\EGacha","",""
"\Eそ、村長？","","\ESo, Village Chief?","",""
"村長","","","",""
"\Eふぉふぉふぉ。
ユカリさんはいるかい？","","\EFofofo.
Is Yukari-san here?","",""
"\Eあらあら、いらっしゃいたー君。","","\EOh my, welcome, Ita-kun.","",""
"\E（確かに村長の名前はタロウ…でも…","","\E (Certainly, the village chief's name is Tarou... but...)","",""
"\Eユカリさん…なんでたー…
…村長ってわかったんです？","","\EYukari-san... Why did you come here... 
...How did you know I'm the village chief?","",""
"\Eん－、足音かしらね。
ほら村長は杖をついているから特徴的な足音でしょ？","","\EHmm, I wonder if it's footsteps.
You see, the village chief uses a cane, so it must be a distinctive sound, right?","",""
"\E（ど、どうなってるんだこの人の耳は…。","","\E (W-What's going on with this person's ears...?","",""
"\E…ってなことがあったんだよ。","","\E...there was something like that.","",""
"\Eすごいですね。","","\EThat's amazing.","",""
"\Eでも村長をたーくん呼びって…
マスターって一体いくつなんだろう？","","\EBut calling the village chief ""Taa-kun""... 
I wonder how many ""Master"" there are in total?","",""
"\Eんー…
見た目でいえば二十歳そこそこくらいですよね。","","\EHmm...
In terms of appearance, I'd say around twenty years old.","",""
"\E…あたし小さい頃に遊んでもらった記憶があるよ。","","\E...I have memories of playing when I was little.","",""
"\Eわ、わたしもおんぶしてもらった事があります。","","\EI, I have also been carried on someone's back before.","",""
"\Eオレも…","","\EMe too...","",""
"\E…エルフってことを考えると
100歳超えてるってこともあるんじゃない？","","\E...Considering the fact that they're elves, 
isn't it possible that they're over 100 years old?","",""
"　100ってそれもう老婆じゃん！　","","　Line 1: 100, isn't that already an old lady?!","",""
"\Eねえお兄ちゃぁーん？
…だれが老婆ですって？","","\EHey big brotheeeer?
...Who said I'm an old lady?","",""
"\Eあ、私お薬届けに行かなくちゃ。","","\EAh, I have to go deliver medicine.","",""
"SE/flee1.mp3","","","",""
"\Eわ、わたしもう一回見回りしてくる！","","\EI-I'm going to do another patrol!","",""
"\E…さ、お兄ちゃん。
お姉さんとお話しよっか。","","\E...Hey, big brother.
Do you want to talk with me, big sister?","",""
"\Eユカリさんの耳は…とてもいい…。","","\EYukari's ears... are very good...","",""
"\Eこってり絞られた。","","\EIntensely squeezed.","",""
"ユカリ3","","","",""
"キャライベント　ユカリ3","","","",""
"\E…では失礼します。","","\E...I apologize for the inconvenience.","",""
"　あれ、アイツは…　","","　Hmm, what about that guy...","",""
"\E…なんでまたうちのギルドから出てきたんだ…？","","\E...Why did you come out of our guild again...?","",""
"\Eあ、お兄ちゃんおかえりー。","","\EOh, welcome back, big brother.","",""
"　今アカツキが…　","","　Now, Akatsuki...","",""
"\Eあー…彼ね私にタウンに戻ってきて欲しいんだって。
やーねーモテちゃって困るわ。","","\EAh... He wants me to come back to town.
Ugh, it's troublesome being popular.","",""
"\E…戻るんですか？","","\E...Are you going back?","",""
"\E戻らないわよー。","","\EI'm not coming back, you know.","",""
"アカツキの事を聞く","","Ask about Akatsuki.","",""
"冒険者を辞めたことを聞く","","Hearing that you quit being an adventurer.","",""
"\E…気になってたんですけど
アイツとユカリさんって何かあるんですか？","","\E...I was wondering
Is there something going on between that person and Yukari-san?","",""
"\E前にいたギルドで若手の指導と育成を行ってたのよ。
それがアカツキ君も所属するタウン支部。","","\EI was in charge of mentoring and nurturing young members at the guild I used to be in.
That's also where Akatsuki-kun belongs, the town branch.","",""
"\Eまあ彼には直接は教えていないんだけどねー
出会った時は本当に無邪気な子供だったし。","","\EWell, I haven't directly told him, but you know
When we first met, he was truly an innocent child.","",""
"\E気になったんですけど…
ユカリさんどうして冒険者を辞めちゃったんですか？","","\EI was curious... 
Why did you quit being an adventurer, Yukari-san?","",""
"\E…腕が衰えてって感じじゃないですよね。","","\E...It doesn't feel like my arm is getting weaker, right?","",""
"\E…んー、私の判断ミスで仲間を失った。
これが現役を退いた直接の理由よ。","","\E...Hmm, I lost a comrade due to my own misjudgment.
This is the direct reason why I retired from active duty.","",""
"\Eで、一線を退いた後は若手の指導と育成を行ってきた。
それがアカツキ君のタウン支部。","","\EAfter retiring from the front line, I have been engaged in mentoring and nurturing young talents.
That is Akatsuki-kun's town branch.","",""
"\Eま、そんなこんなで向こうにいた期間もそこそこ長かったし
今じゃ当時の教え子たちがそれなりのポジションについているじゃない？","","\EWell, I spent a considerable amount of time over there, dealing with this and that.
Nowadays, aren't my former students in decent positions?","",""
"\Eそれでタウン支部の子達から先生だなんて呼ばれるワケなのよ。","","\EThat's why the kids from the town branch call me ""teacher"".","",""
"\Eそうだったのか…！","","\EIs that so...!","",""
"　なんでこんな村に…？　","","　Why in the world is there a village like this...?","",""
"\Eだったらなんでこの村に…","","\EThen why is this village...","",""
"\Eんー…それはね、お兄ちゃん―","","\EHmm... Well, you see, big brother―","",""
"\E冒険者は基本は危険と隣り合わせ。
どれだけ説いても気を付けてたってどうしようもならない時がある。","","\EAdventurers are always in close proximity to danger.
No matter how cautious they are, there are times when they can't do anything about it.","",""
"\Eその度にチクリと痛む心がね、無視できない痛みになって。
冒険から離れてゆっくり静かに暮らすことにしたの。","","\EEvery time, that stinging pain in my heart, it becomes an undeniable pain.
I decided to step away from adventure and live slowly and quietly.","",""
"\Eそれでやってきたのがメクア村なんですね…。","","\ESo, this is Mequa Village that we've arrived at...","",""
"　…でも…あれ…？　","","　...But...huh...?","",""
"\E…でも今は冒険と関わってません？","","\E...But are you not involved in adventures right now?","",""
"\Eそうねー。","","\EYeah, I guess so.","",""
"\Eそれはね…幼い頃から知るあなた達が
冒険者を目指している事を知ったからよ。","","\EYou see... I found out that you, who I've known since childhood, are aiming to become adventurers.
 That's why.","",""
"\E言ったとおり冒険は常に危険と隣り合わせ
一つの判断ミスが致命的な事態に繋がる場合だってある。","","\EAs I said, adventure is always accompanied by danger.
There are even cases where one misjudgment can lead to a fatal situation.","",""
"\E財宝よりも強さよりも取り返しのつかない大切な物がある。
まず生きる為の技術や考え方をあなた達に伝えようと思ったのよ。","","\EThere is something more precious than treasure or strength that cannot be recovered.
First, I wanted to convey to you the skills and mindset necessary for survival.","",""
"\Eそして出来ればこの考えを広めて伝えていきたい。
だから私は新しくギルドを立ち上げてあなた達を誘った…","","\EAnd if possible, I want to spread and convey this idea.
That's why I started a new guild and invited all of you...","",""
"\E…ま、そんな感じよ。","","\E...Well, that's the feeling.","",""
"\Eユカリさん…。","","\EYukari-san...","",""
"\Eユカリさんの話を聞いた！","","\EI heard Yucari's story!","",""
"\Eやる気があがった！","","\EI'm feeling motivated!","",""
"カナ好感度","","","",""
"ユイ高感度","","","",""
"百戦危うべからず","","","",""
"cg/bg_07_guild_j.jpg","","","",""
"BGM/nonbiri.mp3","","","",""
"cg/bg_07_guild_m.jpg","","","",""
"\Eはい…こ、これで詰み…だと思います。","","\EYes... I-I think this is checkmate...","",""
"\E負けた…。","","\EI lost...","",""
"cg/bg_07_guild_n.jpg","","","",""
"\Eほんとうに模擬盤強いねー、全然勝てないや。","","\EThe mock board is really strong, I can't win at all.","",""
"cg/bg_07_guild_l.jpg","","","",""
"\Eみんな見事に負けましたね…。","","\EEveryone lost splendidly...","",""
"\Eも、模擬盤やカードだけなら…
実際に武器を手に戦ったら私なんか相手にもなりません…。","","\EEven if it's just a simulation board or cards...
I wouldn't stand a chance against anyone if I actually fought with a weapon in hand...","",""
"\Eまー剣を振るうって感じには見えないのはわかる。","","\EI understand that it doesn't look like I'm swinging a sword or anything.","",""
"\E相手を想定して戦いになる前に優位な状況を備える。
もし戦闘になったらなるべく戦いやすい状況を作り出す…","","\EPrepare a favorable situation before engaging in battle with the opponent.
If a battle does occur, create a situation that is as easy to fight in as possible...","",""
"\Eそ、そんな感じで
状況をコントロールするのが私の戦い方です。","","\ETh-th-that's the way I control the situation.
It's my way of fighting.","",""
"\Eそういう意味では…例えば…
お兄さんとならもし勝負しても負けないと思います。","","\EIn that sense... for example... 
I think I wouldn't lose even if I were to compete with you, big brother.","",""
"\Eえ、ほんとに！？","","\EWait, really!?","",""
"\E…お兄さん同士の弱点は妹ちゃんです。
もし勝負になったらお兄ちゃんに虐められたと明日学校で言います。","","\E...The weakness of brothers is their little sister.
If it comes to a competition, I will say that I was bullied by my older brother at school tomorrow.","",""
"\E負け認めるのはやっ！","","\EI won't admit defeat!","",""
"\E相手の事を知って自分のできることを理解する。
そうしたら状況を優位にできる…かも知れない…。","","\EUnderstand the opponent and what you can do.
Then, you might be able to gain an advantage in the situation...","",""
"\Eこ、こんな感じです。","","\EThis, this is how it feels.","",""
"\Eなるほど…相手を知り己を知るか…。","","\EI see... To know the opponent is to know oneself...","",""
"\Eスキル\c[1]事前準備\c[0]のヒントを得た！","","\EGot some hints for \c[1]skill \c[0]preparation!","",""
"\Eまた負けた…。","","\EI lost again...","",""
"\Eありゃー…途中までいい線いってたのにねー。","","\EWell... we were on a good track until halfway.","",""
"\E途中妙な動きをしたんで罠を警戒したんだけどなぁ…。
読みが外れたか…？","","\EI was cautious of traps because they made strange movements along the way...
Did I misread it...?","",""
"\Eあたりです、さすがはお兄さん同士。","","\EIt's your turn, just as expected from brothers.","",""
"\Eえっと…今回はその罠を使いました。","","\EUm... This time, I used that trap.","",""
"\E罠？","","\ETrap?","",""
"\E罠はそれ単体で期待できる効果もあるんですが…
あるかも知れないと思わせた時点で相手に迷いを生じさせます。","","\ETraps have their own effects that can be expected...
Just making the opponent think that there might be something will cause them to hesitate.","",""
"\Eそしてその迷いに乗じて時間を稼いだり
または攻勢に転じたりすることで状況を動かす事ができます。","","\EAnd by taking advantage of that hesitation, you can buy time or turn the tide of the battle to change the situation.
","",""
"\Eなるほどなぁ…。","","\EI see...","",""
"\Eでも…
実際に戦いになったら罠を設置するヒマなんてなくない？","","\EBut...
Wouldn't there be no time to set up traps when it actually comes to a battle?","",""
"\Eこれはなにも物理的に設置するような罠でなくともよくって…
お兄さんやカナさんの立ち回りに変化をつけるだけでも効果があります。","","\EEven if it's not a trap that needs to be physically set up...
Just changing the way you and Kana-san approach can have an effect.","",""
"\Eこういうのを陣って言って…
優位な陣に相手を引き込んで…自分のペースを保つ…","","\ESaying things like this... 
Drawing the opponent into a favorable formation... Maintaining my own pace...","",""
"\Eこ、こんな感じです…。","","\ETh-this is how it looks...","",""
"\Eなるほど…優位な状況に相手を引き込むか…。","","\EI see... Should I draw the opponent into a favorable situation...?","",""
"\Eスキル\c[1]陣地形成\c[0]のヒントを得た！","","\EObtained hints for\c[1]skill\c[0]formation!","",""
"\Eまたまた負けた…。","","\EI lost again...","",""
"\Eこ、今回は長引きましたね…。","","\EThis time, it dragged on, didn't it...?","",""
"\Eはい、前にも言った陣に相手を引き込む方法の
最大の弱点は相手を罠にかけるまで時間がかかることです。","","\EYes, the biggest weakness of the method of luring the opponent into the formation, as I mentioned before, is that it takes time to set up the trap for the opponent.
","",""
"\Eなのでカナさんみたいな速攻型とは相性が悪いんですね。","","\ESo, it's not compatible with a fast attack type like Kana-san.","",""
"\Eだから序盤は守りを固めて体力の消耗を抑えて
自分が優位に戦える準備が整ってから攻勢に出ました。","","\ESo in the early stages, I focused on strengthening my defense and minimizing stamina consumption.
Once I was fully prepared to fight from a position of advantage, I launched my offensive.","",""
"\Eペース配分を意識して時間をコントロールすることで
優位になれる…場合もあります…。","","\EBy consciously managing the pace and controlling the time, 
you can gain an advantage... in some cases...","",""
"\Eなるほど…ペース配分で優位を作り出すか…。","","\EI see... Creating an advantage through pace distribution...","",""
"\Eスキル\c[1]長期戦\c[0]のヒントを得た！","","\EObtained\c[1]a hint for\c[0]a long battle!","",""
"カスミ強さアップ","","","",""
"カスミ好感度最大","","","",""
"初回","","","",""
"\E……はぁ…。","","\E...sigh...","",""
"\Eあれ…カスミちゃんだ。","","\EHuh... It's Kasumi-chan.","",""
"\Eあ、お兄さん同士。","","\EOh, you're brothers.","",""
"　どうしたのため息なんて…　","","　What's wrong? A sigh like that...","",""
"\Eあ、いえそれは…その、実は…
ちょっと読み物を…。","","\EAh, um... well, actually...
I was just reading something...","",""
"\E…こ、これ…なんです…けど。","","\E...Th-this...what is it...though.","",""
"\Eこ、これは…
「上級者向けBLブック」！","","\ETh-this is...
""Advanced-level BL Book""!","",""
"SE/se_book01.mp3","","","",""
"\Eペラ…","","\EPera...","",""
"\Eえぇっ！？1ページ目からもう…？","","\EWhat?! Already from the first page...?","",""
"\Eえぇっ！？あの素直な少年が！？","","\EWhat?! That honest boy!?","",""
"\Eうお！脱いだら凄っ！てかえぐっ！！","","\EWhoa! You're amazing when you take off your clothes! No, I mean, you're stunning!!","",""
"\Eお、お兄さん！あのっ…！わ…わたし…っ！
も、もう我慢出来ないんですっ！","","\EOh, big brother! Umm...! I... I can't take it anymore!
I, I can't hold it in any longer!","",""
"　え、えっ？…それって…　","","　Huh, huh?... Is that...","",""
"\Eか、語り合いましょう同士！","","\ELet's have a conversation, comrades!","",""
"\Eあ、そういう…。","","\EAh, I see...","",""
"\Eカスミちゃんと勉強？したぞ。","","\EStudied with Kasumi-chan?","",""
"\Eカスミの強さがあがった！
好感度が上がった！","","\EKasumi's strength increased!
Likeability increased!","",""
"\Eカスミはスキル\c[1]機転\c[0]を習得した！","","\EKasumi has acquired\c[1]quick thinking\c[0]as a skill!","",""
"2回目以降","","","",""
"\Eおっ、カスミちゃんがいるな。","","\EOh, Kasumi-chan is here.","",""
"\Eあ、同士！
今日も新しいの持ってきましたよ！","","\EAh, comrade!
I brought a new one today too!","",""
"\Eお、お…おう…！","","\EOh, oh... okay...!","",""
"2回目以降高感度MAX","","","",""
"\Eカスミの強さがあがった！","","\EKasumi's strength has increased!","",""
"\Eあ、同士！ここにいたんですね！
さ、探しました！","","\EAh, comrade! You were here! 
Alright, I've been searching!","",""
"\Eあれ、カスミちゃんだ。
どうしたの？","","\EOh, is that Kasumi-chan?
What's wrong?","",""
