"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E…ごくり。","","\E...gulp.","",""
"\E本気で八会優勝を狙うわよ！","","\EI'm serious about aiming for victory in the Hachikai tournament!","",""
"\Eやっぱり！","","\EAs I thought!","",""
"\E大会で優勝して私達の実力をしっかりアピールしましょ。","","\ELet's win the tournament and firmly showcase our abilities.","",""
"\Eだから今まで以上に…
がんばってね、お兄ちゃん。","","\ESo, more than ever before... 
Do your best, big brother.","",""
"\Eアザラシの駆除が評価された！","","\EThe extermination of seals was praised!","",""
"セーフ","","","",""
"ゲームオーバー","","","",""
"\E合併の話で朝からユカリさんは街に行っているぞ。
残念ながら実績を上げることは出来なかったけれど…。","","\EYukari-san has been going to the town since morning for a merger discussion.
Unfortunately, she couldn't achieve any accomplishments though...","",""
"cg/bg_04_farm_a.jpg","","","",""
"\E結局、ギルドは他ギルドと統合することになった。
オレ達にとってはいろいろ問題もあって実質的に解散。","","\EIn the end, the guild ended up merging with another guild.
For us, there were various issues and it practically dissolved.","",""
"\E平日の半分は農場でクワを振るう。
そんな日々が続いてゆく…。","","\EHalf of the weekdays are spent swinging a hoe on the farm.
And so, those days continue on...","",""
"\E農民END","","\EFarmer END","",""
"hint","","","",""
"\E期限までに討伐をクリアしよう！","","\ELet's clear the subjugation before the deadline!","",""
"\E合併の話で朝からユカリさんは街に行っているぞ。
新メニュー作戦がうまく行けばいいんだけど…。","","\EYukari-san has been going to the town since morning for the merger discussion.
I hope the new menu strategy goes well...","",""
"\Eとりあえずは様子見ということで延命できたわよ。
新メニューで赤字をどれだけ解消できるかが課題ね。","","\EFor now, we were able to extend our lifespan by observing the situation.
The challenge is how much we can eliminate the deficit with the new menu.","",""
"\Eただ、それでも根本的な解決にはなってないの。
今後を考えると本部を黙らせるくらいの実績が必要よ。","","\EHowever, it still hasn't become a fundamental solution.
Considering the future, we need achievements that can silence the headquarters.","",""
"\E実績…。","","\EAchievements...","",""
"\Eギルド存続の為にはなにが何でもやるしかないわ。
金勘定ばかり得意な本部の連中のハナをあかすわよー。","","\EWe have to do whatever it takes to ensure the survival of the guild.
I'll expose the true colors of the headquarters members who are only good with money.","",""
"\E新メニュー作戦が評価された！","","\EThe new menu strategy was praised!","",""
"\E八会で優勝を目指すことになった！","","\EWe are aiming for victory in Yagai!","",""
"\Eやる気が出た！","","\EI'm motivated!","",""
"\E合併の話で朝からユカリさんは街に行っているぞ。
残念ながら特に何もいい案は浮かばなかったけど…。","","\EYukari-san has been going to the town since morning to discuss the merger.
Unfortunately, she didn't come up with any particularly good ideas...","",""
"\E妹の手料理を食べよう！
期限までにお兄ちゃんの料理スキルを取得してみよう。","","\ELet's eat my sister's homemade cooking!
Let's try to acquire my brother's cooking skills by the deadline.","",""
"天才少女","","","",""
"BGM/windletter.ogg","","","",""
"\Eはぁー…","","\ESigh...","",""
"　どうした…？　","","　What's wrong...?","",""
"\Eどうした？ため息なんかついて。","","\EWhat's wrong? You're sighing or something.","",""
"\E地道にやっても急に強くなれるわけでもないし…
実績が増えるワケでもない…うぅ…焦る。","","\EJust doing it diligently won't make you suddenly stronger... 
It won't increase your achievements either... Ugh... I'm getting anxious.","",""
"\Eどうしても気持ちが焦ってしまいますね…。","","\EI can't help but feel impatient...","",""
"\Eこの状況を一変できるなにか…
あーっもう！モノでも人でもこの際ネコでも…。","","\ESomething that can completely change this situation...
Ah, I don't care anymore! Whether it's an object, a person, or even a cat at this point...","",""
"　求む、天才、的な。　","","　In need of a genius, like.","",""
"\Eそれ！","","\EThere it is!","",""
"\E…んっと…そういえば…
天才といえば学校で噂になってる子がいるみたいですよ。","","\E...Um...come to think of it...
There seems to be a kid at school who's rumored to be a genius.","",""
"\Eほー？","","\EHuh?","",""
"\Eカードや模擬盤を使った戦術テストじゃ
ずっと負け知らずで大人でも勝てないとか…？","","\EUsing cards and mock boards for tactical tests, 
you're always unbeatable, even for adults...?","",""
"\Eへー、あたしそれ系ニガテだったけどすごいね。","","\EWow, I'm not really into that kind of thing, but that's amazing.","",""
"\E確か…
お兄ちゃんとこの妹ちゃんと同じ年くらいじゃなかったかな。","","\EI think... 
Wasn't this little sister about the same age as her big brother?","",""
"\Eその子の話なら寄り合いでも結構ウワサになっているわよ、
「ぜひウチのギルドに」ってね。","","\EIf it's about that child, it's become quite a rumor even among the gathering, 
""Please come to our guild.""","",""
"\E将来有望な若手…
はー…ならなおさらうちには縁がないねぇ…。","","\EPromising young talent...
Sigh...especially not connected to us.","",""
"\Eちょっとそれどういう事よー、もう。","","\EWhat do you mean by that? Seriously.","",""
"\E天才少女か…うーん、気になるな。","","\EA genius girl... Hmm, she piques my interest.","",""
"危機一髪","","","",""
"cg/bg_09_town_a.jpg","","","",""
"\E…ええと…
今日の買い出しはこれで全部かな…と…。","","\E...Um...
I think this is everything for today's shopping... I guess...","",""
"\E……………！","","\E...!","",""
"\Eきゃっ…い、いや…っ！","","\EKyaa... no, stop...!","",""
"\Eん？なにか聞こえたぞ…。
…こっちか？","","\EHm? Did you hear something...?
...Is it this way?","",""
"cg/bg_09_town_b.jpg","","","",""
"Picture/stand_sub06.png","","","",""
"見覚えのある女の子","","A familiar girl.","",""
"\Eだ、誰か…！","","\ESomeone...!","",""
"\Eた、大変だ！
女の子がごろつきに襲われそうになっているぞ！","","\EOh no, this is bad!
A girl is about to be attacked by thugs!","",""
"\Eむ、あの娘は…なんだか見たことがある気が…
…って今はそれよりも助けないと…！！","","\EUm, I feel like I've seen that girl somewhere before... 
...but right now, I need to help her first...!!","",""
"　そこまでだ悪党！　","","　That's enough, villain!","",""
"ごろつき","","Hooligan","",""
"\E…くっくそ…覚えてやがれ…！","","\E...Damn it... Remember this...!","",""
"\Eく、くそっ…手強い…","","\EDamn... They're tough...","",""
"\Eえ、衛兵さんこっち！こっちです！","","\EHey, guard! Over here! This way!","",""
"\E…ちっ…。","","\E...Tch...","",""
"\Eあああの…
け、怪我とかだいじょうぶ…ですか…？","","","",""
"　大丈夫　","","　It's okay.","",""
"\Eああ、大丈夫だ…えっと。","","\EAh, it's okay... um.","",""
"カスミ","","","",""
"\Eあ、わたしカスミって言います…えっと…","","\EAh, I'm Kasumi... um...","",""
"\E…カスミ？……カスミってどっかで…
あっ！もしかして…！！","","\E...Kasumi?...I feel like I've heard that name somewhere...
Ah! Could it be...!!","",""
"\Eあうっ…","","\EOuch...","",""
"\Eあ、驚かせてごめん。
えっと…","","\EAh, sorry for surprising you.
Um...","",""
"\E妹ちゃんのお兄さんだったんですね…。","","\ESo you're my little sister's big brother...","",""
"\Eそうそれで実は…。","","\ESo, actually...","",""
"\E事情はわかりましたけど…でもその…
急にギルドって言われても…ごめんなさい…。","","\EI understand the situation, but... um... 
Even if you suddenly mention a guild... I'm sorry...","",""
"　そうだよね…　","","　That's right...","",""
"\Eまぁ、そりゃそうだよな…。","","\EWell, I guess that's true...","",""
"\Eご、ごめんなさい…。","","\EI-I'm sorry...","",""
"\Eいやいいんだよ。
こっちこそ突然無理いってごめん。","","\ENo, it's fine.
I'm the one who suddenly said it was impossible, sorry.","",""
"\Eそれより…
裏路地は危ないから表通りまで送るよ。","","\EMore importantly...
Because the back alley is dangerous, I'll escort you to the main street.","",""
"\Eカスミと出会った。","","\EI met Kasumi.","",""
"本屋にて","","","",""
"cg/bg_31_book.jpg","","","",""
"\E…そういや奥のコーナーにはどんな本があるんだ？","","\E...By the way, what kind of books are there in the corner over there?","",""
"\E男性同士が絡み合って……
うおっ…尻に……まじか……","","\EMen entangled with each other... 
Whoa... on the butt... seriously...","",""
"\Eこ、これは…！
BL（濃厚）本だ！","","\ETh-this is...!
A BL (intense) book!","",""
"\E…そっと棚に戻しておこう…。","","\E...Let's quietly put it back on the shelf...","",""
"\E…あ。","","\E...Ah.","",""
"\Eあれカスミちゃんだ…
って手に持っているのは…。","","\EThat's Kasumi-chan... 
And what she's holding in her hand is...","",""
"\Eはぅぅ…。","","\EHauu...","",""
"　…も、もしかしてこういうのが好きなの…？　","","　...Could it be that you actually like this kind of thing...?","",""
"\Eす…好き、です。","","\EI... like you.","",""
"\Eあの…もしかしてお兄さんも…？","","\EUm... Could it be that you're also...?","",""
"\Eま、まぁ嫌いではないかな…。","","\EWell, well, I guess I don't hate it...","",""
"\Eそうなんですか！","","\EIs that so?","",""
"\Eい、いいですよね…！さく×クマ！
私この作者さん大好きでずっと推してるんです！","","\EI-It's, it's so good...! Saku x Kuma! 
I really love this author and have been supporting them all along!","",""
"\E特に第2集の異性の恋人を取るか…
自分の本当の気持ちに従うか…！","","\EWill you take a lover of the opposite sex, especially in the second volume... 
Or will you follow your true feelings?!","",""
"\Eあの展開とかもう最高に尊くて…
私！3冊買いました！","","\EThat development was just so precious...
I bought three copies!","",""
"　お、おお…おう。　","","　Oh, oh... okay.","",""
"\Eはわっ！すすすいません…！
同士とお話する機会なんて滅多にないので舞い上がっちゃって…！","","\EWhoa! S-s-sorry...!
I rarely get the chance to talk with others, so I got all excited...!","",""
"　いいよ、そういう嬉しい気持ちわかるから。　","","　It's okay, I understand that happy feeling.","",""
"\E！","","\E!","",""
"\Eお兄さん同士…。","","\EBetween brothers...","",""
"\E本屋でカスミちゃんと出会った。
…意外な趣味？を知ってしまった！","","\EI met Kasumi-chan at the bookstore.
...I found out about her unexpected hobby!","",""
"新戦力加入","","","",""
"\Eそういえば…
今回の交流戦の相手ってどんなギルドなんですか？","","\EBy the way...
What kind of guild is the opponent in this interleague match?","",""
"\E今回の交流戦の相手はマッシブブラザーズよ。","","\EThe opponent for this interleague game is the Massive Brothers.","",""
"\E鉄壁の兄が鍛え上げられた筋肉で攻撃を受け止めて
そのスキに弟が力を溜めてズドンってのがお決まりの戦法らしいわ。","","\EThe older brother with his well-trained muscles intercepts the attack, and 
then the younger brother gathers strength and goes ""Zudon,"" which seems to be their signature tactic.","",""
"\E手数は少ないけれども一撃が重い相手ね。","","","",""
"\E力を溜めた攻撃…
お兄ちゃんの技みたいな感じかな…","","\ECharging up an attack... 
Feels like one of big brother's moves...","",""
"SE/door-wood-knock2.mp3","","","",""
"\E（コンコンコン","","\E (Knock, knock, knock)","",""
"\Eん、なんだ？","","\EHuh, what is it?","",""
"\Eあのぅ…
メクア支部っていうのはここであっていますか…？","","\EUm... 
Is the Mekua branch located here...?","",""
"\Eあれっ？","","\EHuh?","",""
"\Eはい、えっと…ご依頼かしら？","","\EYes, um... Is this a request?","",""
"\Eえと、そうじゃなくて…
あの…あたしここのギルドに入りたくて…。","","\EUm, not that... 
Um... I want to join this guild...","",""
"\Eあ、ユカリさん。
この娘は…。","","\EAh, Yukari-san.
This girl is...","",""
"\Eえ、この娘が噂の！？
でもうちなんかになんで！？","","\EWait, this girl is the rumored one!? 
But why would she come to a place like this?!","",""
"\E（マスターがうちなんかって言ったらダメだろ…","","\E (It's not okay for the master to say something like that...)","",""
"\E…うち分け前少ないけど…平気？
ギルド間違えてない？","","\E...Even though there are few options to choose from... Are you okay with that? 
Did you not mistake the guild?","",""
"\Eあ、それは、はい大丈夫です。","","\EAh, yes, that's fine.","",""
"\Eでもどうしてうちに？
他にも引く手あまたって聞いたけど…。","","\EBut why to my house?
I heard there were plenty of other options...","",""
"\E信頼…できそうだったから…。
それに困っている同士を見過ごすことは…できない。","","\EBecause... I felt like I could trust you...
I can't just ignore those who are in trouble.","",""
"\E…同士？","","\E...Fellow comrades?","",""
"\Eあー…
それを説明するのはなかなか難しいかも知れない…","","\EAh...
Explaining that might be quite difficult...","",""
"cg/bg_07_guild_j.jpg","","","",""
"SE/MusMus-JGL-027.mp3","","","",""
"\Eカスミがギルドに加入した！","","\EKasumi joined the guild!","",""
"SE/decision4.mp3","","","",""
"\Eスキル\c[1]戦闘の天才\c[0]のヒントを得た！","","\EObtained hints\c[1]from the genius of\c[0]battle skills!","",""
"交流戦","","","",""
"cg/bg_07_guild_k.jpg","","","",""
"\E今日の相手は「マッシブブラザーズ」よ。
究極のボディを手に入れるために日々鍛錬に励んでいるらしいわ。","","\EToday's opponent is ""Massive Brothers"".
It seems like they are diligently training every day to obtain the ultimate body.","",""
"Picture/stand_sub07.png","","","",""
"\Eうお…でか…！","","\EWhoa... it's huge...!","",""
"\Eきょ、今日はよろしくおねがいします。","","\EUm, nice to meet you today.","",""
"兄者","","Brother","",""
"\Eフハハハハ
お前達がメクア支部か！！","","\EFuhahahaha
You guys are the Mekua branch!!","",""
"\E小さい！実にノーマッスルだ！","","\ESmall! Truly no muscle at all!","",""
"弟者","","Younger brother","",""
"\E鍛え上げられた我らの肉体と美技…
とくと味わうがいい！","","\EOur trained bodies and exquisite skills... 
You better savor them!","",""
"\Eゆくぞ弟者！","","\EHere we go, Dejima!","",""
"\E了解だ兄者！","","\EI understand, brother!","",""
"\Eレディ…","","\ELady...","",""
"兄者弟者","","Brother and younger brother","",""
"\E「「マッシィィィブ……ファイッ！！！！！」」","","\E""Massiiiiive... Fight!!!""","",""
"\Eどうだ！","","\EHow about that!","",""
"\Eく…何という見事なインナーマッスル…！","","\EWow... What a magnificent inner muscle...!","",""
"\E外見の見てくれにばかり気を取られ
真のマッスルを見落としていたというのか…。","","\EI was so focused on the appearance
that I overlooked their true strength...","",""
"\E我ら兄弟の完敗だ…！","","\EWe, brothers, have been completely defeated...!","",""
"　いい勝負だった！　","","　It was a good match!","",""
"\Eまたいつか手合わせしよう。
鍛え直しじゃ！弟者！","","\ELet's have a match someday.
Let's train again, Dejima!","",""
"\E交流戦で勝利できた！","","\EWe won in the exhibition match!","",""
"\E見たか！これがマッスルの力だ！
フハハハハハ","","\EDid you see that? This is the power of muscles!
Fuhahahaha","",""
"\Eお前たちにはプロテインが足りていないようだな。","","\EIt seems like you guys are lacking in protein.","",""
"\Eではさらばだ！また会おう！","","\EFarewell then! Until we meet again!","",""
"地区予選2","","","",""
"\Eおはよう、みんな用意はいいかしら？","","\EGood morning, is everyone ready?","",""
"\E今日の相手は「美食倶楽部」よ。
ここで勝てば本戦出場よ、がんばってね。","","\EToday's opponent is the ""Gourmet Club"".
If you win here, you'll advance to the main tournament. Good luck!","",""
"\E今回も勝たせてもらうよ！","","\EI'll win again this time!","",""
"\E交流戦では完敗だったけど…今回は負けないよ！","","\EWe were completely defeated in the exhibition match... but this time, we won't lose!","",""
"\Eなんか気合十分ですね？やべえっすね！？","","\EYou seem really fired up, huh? That's pretty intense!","",""
"\E並々ならぬ思いを感じます。","","\EI feel an extraordinary emotion.","",""
"\Eシャーッ！！！","","\EShaaa!!!","",""
"\Eあうあうあー","","\EAuauaa","",""
"\Eでも…","","\EBut...","",""
"BGM/straightcontrast.ogg","","","",""
"\Eあたし達だって前より成長してますよ？やべえっすね！？","","\EWe've grown up more than before, you know? It's pretty amazing, right?!","",""
"\Eシャーーーーーーーッッ！！！！！！！","","\EShaaaaaaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh","",""
"\Eお手合わせありがとうございました。","","\EThank you for the match.","",""
"\Eあうあうあー…","","\EOw ow ow...","",""
"\Eやったわね！これで晴れて地区予選突破よ！
これもあなた達が努力した結果ね、おめでとう。","","\EYou did it! With this, we've successfully advanced to the district qualifiers!
This is also the result of your hard work. Congratulations!","",""
"\E…ふふ今日はお祝いしなきゃね。","","\E...Hehe, we have to celebrate today.","",""
"\Eお祝い？やったー！","","\ECelebration? Yay!","",""
"\Eやれやれ、地区予選を通ったくらいで大げさ…いや…
…君たちの実力からしてみればこれも喜ぶべき事なんだろうね。","","\EWell well, it's a bit exaggerated to make a big deal out of just passing the district qualifiers... No... 
...Considering your abilities, I suppose this is something to be happy about.","",""
"　お前は…アカツキ！　","","　You are... Akatsuki!","",""
"\Eてかまた何しにきたんだよ…","","\EWhat did you come here for again...","",""
"\Eふ、まずは予選通過おめでとう。","","\EFirst of all, congratulations on advancing to the qualifying round.","",""
"\Eまあ、君たちの事は正直どうでもいいが…
予選程度で敗退して先生の顔に泥を塗ってもらっては困るからね。","","\EWell, honestly, I don't really care about you guys... 
But I wouldn't want to lose in the preliminaries and embarrass the teacher.","",""
"\Eその意味で最低限の責を果たしてくれたことについては
君たちに感謝しなければならないね。","","\EIn that sense, we must thank you for fulfilling the minimum responsibility.
","",""
"\Eだが…本戦で相対するのはそれぞれの地区代表となる選抜ギルド。
むろん僕の所属するギルドも当然その中に入っている。","","\EHowever... in the main match, we will be facing the selected guilds that represent each district.
Of course, the guild I belong to is naturally included among them.","",""
"\E…今までのようにいくと思わないことだ。","","\E...I don't think things will go as they have up until now.","",""
"　言われなくともわかってる！　","","　I understand even without being told!","",""
"\Eいちいちお前に言われなくともわかっている！","","\EI understand without you having to tell me every single time!","",""
"\Eふんっ…だといいがな。","","\EHmph... I hope so.","",""
"\Eなにアイツ…いちいち嫌味を言いに来たわけ？
はらたつー","","\EWhat's with that person...coming here just to make sarcastic remarks?
So annoying.","",""
"\Eふふ","","\EHehe","",""
"\Eマスターはなんで笑ってるの？","","\EWhy is the master laughing?","",""
"\Eんー？
みんないい子だなぁって思ってねー。","","\EHmm? 
I think everyone is a good kid.","",""
"\E？","","\E?","",""
"SE/decision24.mp3","","","",""
"\Eオレ達はメクア地区の今季代表ギルドとなった！","","\EWe have become the representative guild of the Mequa District this season!","",""
"\E予選突破ですぅ！やべえっすね！？","","\EWe made it through the preliminaries! It's amazing, right?!","",""
"\Eメクア支部は地区予選で敗退してしまった…。","","\EThe Mequa branch was eliminated in the district qualifiers...","",""
"\E結局、大した実績を残すことも出来なかったオレ達のギルドは
当初の予定どうり他ギルドと統合することになった。","","\EIn the end, our guild, which couldn't achieve anything significant, ended up merging with another guild as originally planned.
","",""
"\E新しい環境は色々と問題もあってギルド実質的に解散。
平日の半分は農場でクワを振るう―","","\EThe new environment had various problems, leading to the guild practically disbanding.
Half of the weekdays are spent swinging a hoe on the farm―","",""
"\Eそんな日々が続いてゆく…。","","\ESuch days continue on...","",""
"\E時は流れ―","","\ETime flows―","",""
"ラストバトルへ","","","",""
"合宿のお知らせ","","","",""
"\Eみんな昨日はおつかれさま。
本戦は一週間空いて\c[2]再来週\c[0]から始まるわよ。","","\EEveryone, good job yesterday.
The main event will be on hold for a week,\c[2]and it will start again in two weeks.\c[0]","",""
"\E予選を勝ち抜いたそれぞれの地区代表と当たるわけだから
これまで以上に強力なギルドと当たることになるわ。","","\ESince we will be facing the district representatives who have advanced through the preliminaries, 
we will be up against even stronger guilds than before.","",""
"\E…と、いうことで。
強化合宿をするわよー！","","\E... And that's it. 
We're going to have a training camp to strengthen ourselves!","",""
"\E合宿？","","\ETraining camp?","",""
"\Eそ、起きてから寝るまで1日中たっぷり鍛錬に集中できるわよー。","","\ESo, from waking up to going to bed, I can fully concentrate on training all day long.","",""
"cg/bg_07_guild_n.jpg","","","",""
"\Eうへー…。","","\EUgh...","",""
"\E週明けの月曜から金曜まで合宿だからね。
あ、妹ちゃんも合宿に付いてくるから逃げようとか思っちゃダメよ。","","\EWe have a training camp from Monday to Friday next week, you know.
Oh, my little sister is coming along to the camp, so don't even think about trying to escape.","",""
"\Eえぇ…。","","\EUm...","",""
"\E来週の\c[2]月曜から金曜\c[0]まで合宿を行うらしい。","","\EIt seems that there will be a training camp from \c[2]Monday to \c[0]Friday next week.","",""
"本戦一回戦","","","",""
"cg/bg_29_colo.jpg","","","",""
"観客","","Audience","",""
"\Eガヤガヤ…
　　ガヤガヤ…","","\EHubbub...
   Hubbub...","",""
"\Eここが八王子武闘会会場…！","","\EThis is the Hachioji Martial Arts Tournament venue...!","",""
"\Eさ、さすがにいつもと雰囲気ちがいますね…。","","\EWell, well, the atmosphere is certainly different from usual...","",""
"\E国一番のギルドを決める大会だからね。
観客はもちろん内外からお客さんも来るわよ。","","\EIt's a tournament to determine the number one guild in the country, you know.
Not only spectators, but also customers from both inside and outside will come.","",""
"\E変に緊張して固くならないでね。","","\EDon't get too nervous and stiff.","",""
"\E…うう…緊張してきた…。","","\E...Ugh...I'm starting to get nervous...","",""
"Picture/stand_sub08.png","","","",""
"\Eやあ君たちがメクア支部の代表かな？","","\EHey, are you guys the representatives of the Mekua branch?","",""
"　はい、えっと…　","","　Yes, um...","",""
"グイン","","","",""
"\Eっと俺はスカウトユニオンチームのグイン。","","\EI am Guin, a member of the Scout Union team.","",""
"\Eま、見ての通りで現役引退もそろそろなおじさんさぁ。
今日はどうかお手柔らかに頼むよ。","","\EWell, as you can see, I'm an old man who's about to retire from active duty.
So, please go easy on me today.","",""
"\Eはい、どうぞよろしく…。","","\EYes, please take care of me...","",""
"\Eお互い正々堂々と戦おう！","","\ELet's fight fair and square!","",""
"\Eでは後ほど試合で…！","","\EI'll see you later in the match...!","",""
"\E（なんか意外といい人そうだぞ…？","","\E (He seems surprisingly nice...?)","",""
"\E（ふ…青いな…","","\E (Huh... It's blue...","",""
"\E（スカウトがまっとうな殴りあいなんてするか。
　悪いが奇襲からの速攻で決めさせてもらう。","","\E (Do you think scouts would engage in a fair fight? 
 Sorry, but I'll have to finish this with a surprise attack and quick assault.","",""
"\Eじゃあみんな準備はいい？
さあ行ってらっしゃい！","","\EIs everyone ready? 
Well then, off you go!","",""
"　戦闘開始　","","　Battle start","",""
"\Eっちゃー…負けたわ。","","\EUgh... I lost.","",""
"\Eぜんぜん正々堂々じゃなかった…。","","\EIt was not fair at all...","",""
"\Eうちは戦いに関しては得意分野じゃないからな。
スカウトなんざ小細工を使ってなんぼよ。","","\EI'm not good at fighting, you know.
When it comes to scouting, tricks are everything.","",""
"\Eま、それで負けたなら完敗だ。
勝負はお前たちの勝ちさ。","","\EWell, if you lost, it's a complete defeat.
The victory is yours.","",""
"\E一回戦に勝った！","","\EWon the first round!","",""
"\Eその後、大会は前回に続いて
アカツキ率いるタウン支部のチームが優勝。","","\EAfter that, the tournament continued from the previous one, and 
the team led by Akatsuki from the Town Branch won.","",""
"\Eギルドは負けてしまったものの
本戦出場の実績を認められ合併は見送りとなった。","","\EAlthough the guild lost, 
they were recognized for their achievements in the main tournament and the merger was called off.","",""
"\Eオレたちは次回大会での優勝を目指し
鍛錬と冒険の日々を重ねていく…。","","\EWe will continue to train and embark on adventures, aiming for victory in the next tournament.
","",""
"準決勝","","","",""
"\E今日は八会の準決勝…これに勝てば決勝だ！","","\EToday is the semi-finals of the Hachikai... If we win this, it's the finals!","",""
"\Eまさかここまでこれるなんてねー","","\EI never thought I could come this far.","",""
"\E…少し順調すぎて怖いですね。","","\E...It's a little too smooth and scary, isn't it?","",""
"\Eしかしなんだ…
前にもましてなんだか今日はやけに人が多いな？","","\EHowever, what is it... 
There seems to be an unusually large number of people today, isn't there?","",""
"\Eそれに…
すごく女性の方が多いような…","","\EAnd... 
It seems like there are a lot of women...","",""
"\E今日の相手はナナホシ事務所だからきっとそれ目当てね。","","\EToday's opponent is Nanahoshi Office, so they must be here for that.","",""
"\Eナナホシ…？","","\ENanahoshi...?","",""
"\E男子の…
それもイケメンばかりを集めたギルドよ。","","\EMen... 
And it's a guild that gathers only handsome guys.","",""
"\E女性からの支持は圧倒的で
狂信的に崇めているファンもいるほどよ。","","\EThe support from women is overwhelming, and there are even fans who worship me fanatically.
","",""
"\Eなるほど…","","\EI see...","",""
"\Eき、今日の相手はナナホシ事務所ですのでそのせいかと。","","\ET-Today's opponent is Nanahoshi Office, so maybe that's why.","",""
"\E男子の…
それもイケメンばかりを集めたギルドです。","","\EA guild consisting of handsome men...
That's what it is.","",""
"\E女性からの支持は圧倒的で
狂信的に崇めているファンもいるほどです。","","\EThe support from women is overwhelming, and there are even fans who worship it fanatically.
","",""
"\Eわたしは生モノにはあまり興味がないのですが
BL界でも一定の人気があるんですよ。","","\EI'm not really interested in raw food, but 
it also has a certain level of popularity in the BL world.","",""
"\E生モノ…
あまり聞き慣れない単語が出てきたな…","","\ELiving things...
Some unfamiliar words came up...","",""
"黄色い声","","Yellow voice","",""
"\Eキャーーーーーーッ！！！！！","","\EKyaaaaaaaahhhhhhhhh!!!","",""
"\Eな、なんだ！？","","\EWhat, what is it!?","",""
"\Eカズヤ様ーーっ！キャーーーーー！！","","\EKazuya-sama!! Kyaaaaaa!!","",""
"\Eカズヤ…さま？","","\EKazuya...sama?","",""
"\Eどうやら出てきたようね。","","\EIt seems like they've appeared.","",""
"\Eどうやら出てきたようですね。","","\EIt seems like it has appeared.","",""
"Picture/stand_sub09.png","","","",""
"\E子猫ちゃん達が今日の相手かい？","","\EAre the kitten friends today's playmates?","",""
"　子猫ちゃん…？　","","　Kitten-chan...?","",""
"カズヤ様","","","",""
"\E女性相手に剣を振るうのは本意ではないんだけど…
これもお仕事だからごめんね。","","\EI don't really want to swing my sword at women...
But it's part of the job, so I'm sorry.","",""
"\Eは、はあ…。","","\EHaah...","",""
"ファンの声","","","",""
"\Eなによあのブス！
カズヤ様と会話するなんて許せない…","","\EWhat's with that ugly face! 
I can't forgive you for talking to Kazuya-sama...","",""
"\Eふぅん…
君は汚れのないきれいな手をしているね。","","\EHmm...
You have clean, unblemished hands.","",""
"\Eな、なんですか…","","\EWh-what is it...","",""
"\E試合が終わったら3番ゲート前で待ってて。
かわいがってあげるよ、子猫ちゃん。","","\EWait in front of gate number 3 after the game is over.
I'll take care of you, little kitten.","",""
"\Eちゅっ","","\EChu","",""
"\Eじゃまたね。","","\ESee you later.","",""
"\Eギャーーーーーッ！！！
カズヤさまの…許せない…許せないっ！","","\EGyaaaaahhh!!!
I can't forgive... I can't forgive Kazuya-sama!","",""
"　…よし！事故を装ってアイツ殺そう。　","","　...Alright! Let's pretend it's an accident and kill that guy.","",""
"\Eもう…手にキスされたくらいの事で
人を殺めちゃダメですからね…","","\EI mean... you can't just go around killing people just because they kissed your hand, you know...
","",""
"\Eオラァ！！！","","\EOraaa!!!","",""
"\Eギャーーーー！
カズヤーーー！！！","","\EGyaaaaaaah!
Kazuyaaaaaa!!!","",""
