"Original Text","Initial","Machine translation","Better translation","Best translation"
"白いアイツ","","","That White Thing",""
"野生化した筋肉","","","Muscles Gone Feral",""
"大量発生したアレ","","","Mass Outbreak of That Thing",""
"危険な海洋生物","","","Dangerous Marine Creatures",""
"畑を荒らす害獣","","","Field-wrecking Pests",""
"森に潜む野獣","","","Wild Beasts Lurking in the Forest",""
"棲み着いたアザラシ","","","Residing Seals",""
"遺跡付近のモンスター","","","Ruins Monsters",""
"\E依頼内容は怪異の解決。","","","\E\font[3]\f[18]\-[2]The objective is to solve the mystery behind the current crisis.",""
"\Eいくつかのギルドから選抜して合同精鋭チームを
派遣して異変の対処にあたるわ。","","","\E\font[3]\f[18]\-[2]We will choose skilled individuals from multiple guilds and send out a combined elite team 
to help as well.",""
"\E恐らくは遺跡の門を破壊すれば霧も収まるはず…
だけどその前に異形との戦いは避けられないはずよ。","","","\E\font[3]\f[18]\-[2]It is likely that if we destroy the gate in the ruins, the fog should dissipate... 
but before that, we cannot ot avoid a confrontation with the otherworldly beings.",""
"\E敗北の許されない決戦になるわ、
本当に準備はいい？","","","\E\font[3]\f[18]\-[2]This will be a crucial battle where defeat is not an option.
Are you fully prepared?",""
"はい","","","\font[3]\f[17]Yes",""
"いいえ","","","\font[3]\f[17]No",""
"\Eわかった、十分に気をつけてね。","","","\E\font[3]\f[18]\-[2]Got it, be careful and don't let your guard down.",""
"\Eまだ準備が足りない…。","","","\E\font[3]\f[18]\-[2]If you feel that you're still not fully prepared, 
take the time you need to ensure you're well-prepared.",""
"討伐処理","","","",""
"帰ってきた猿の軍団","","","The Returning Group of Monkeys",""
"\E今回の依頼は例の\c[2]\cself[8]\c[0]の討伐よ。","","","\E\font[3]\f[18]\-[2]This time, the request is to eliminate that infamous \c[2]\cself[8]\c[0].",""
"\E以前も手を焼いたけどそれに増して戦力を増強させているはずよ。
生半可じゃ返り討ちに合いそうだけど、どうする？","","","\E\font[3]\f[18]\-[2]We had a hard time dealing with it in the past, and it's probably even stronger now. 
It seems like we'll be in for a tough fight. So, what's your plan?",""
"\E\f[14]\c[7]推奨戦力はノーマルで1700以上です。","","","\E\font[3]\f[18]\-[2]For normal difficulty, it is recommended to have a guild power of 1700 or higher.",""
"\E今回の依頼は\c[2]\cself[8]\c[0]の討伐よ。","","","\E\font[3]\f[18]\-[2]The request is to eliminate \c[2]\cself[8]\c[0].",""
"\E今のあなた達なら大丈夫だと思うけど気を付けて。","","","\E\font[3]\f[18]\-[2]I believe you'll be fine with your current abilities, but please be careful.",""
"\E戦力的には互角の相手よ、油断はしないで。","","","\E\font[3]\f[18]\-[2]They are on par with you in terms of strength, so don't underestimate them.",""
"\E今のあなた達には厳しいかも知れないけど…
逆に言えばチャンスよ。","","","\E\font[3]\f[18]\-[2]While it may be difficult for you currently, 
it also presents an opportunity.",""
"\Eうーん…
今のあなた達じゃちょっと手に余るかな？どうする？","","","\E\font[3]\f[18]\-[2]Hmm... It looks like it might be a bit too difficult for you guys
with your current capabilities. What's your plan?",""
"問題ない","","no problem","\font[3]\f[17]Not a problem",""
"考え直す","","reconsider","\font[3]\f[17]Reconsider",""
"\Eじゃあみんなくれぐれも気をつけてね。","","","\E\font[3]\f[18]\-[2]Got it, everyone, remember to keep your guard up and stay safe.",""
"\Eここは慎重にいこう…。","","","\E\font[3]\f[18]\-[2]Let's proceed with caution this time...",""
"\E今日は\cself[8]ってことでいいのね？","","","\E\font[3]\f[18]\-[2]Today will be \cself[8], is that alright?",""
"\Eじゃあみんな\c[1]\cself[8]\c[0]がんばってねー。","","","\E\font[3]\f[18]\-[2]Alright, everyone, do your best on \c[1]\cself[8]\c[0].",""
"\Eいや、もっとよく考えよう…。","","","\E\font[3]\f[18]\-[2]Let's think it through more carefully.",""
"コマンド　鍛錬","","","",""
"BGM/windletter.ogg","","","",""
"cg/bg_07_guild_a.jpg","","","",""
"\E…うーん、なんか手がチクチクする。","","","\E\font[3]\f[18]\-[2]Hmm, my hands are tingling.",""
"\Eあ…あれ？どうしたの？","","","\E\font[3]\f[18]\-[2]Oh... What's the matter?",""
"　手がチクチクする　","","","\font[3]\f[17]My hands feel tingly",""
"\Eえと、あの…ちょっと見せてもらってもいいですか？","","","\E\font[3]\f[18]\-[2]Um, excuse me... would it be alright if I take a quick look?",""
"cg/bg_07_guild_i.jpg","","","",""
"\Eえ……あ、トゲが刺さってます。
きっと訓練用の木剣がささくれてたんですね。","","","\E\font[3]\f[18]\-[2]Oh... Ah, there's a thorn stuck in there. 
It must be from the training sword, it must have splintered.",""
"cg/bg_07_guild_h.jpg","","","",""
"\E（そういえば手入れをサボってたな…。）","","","\E\font[3]\f[18]\-[2](Now that she mentioned it, I've been slacking off on the maintenance...)",""
"放っておく","","","\font[3]\f[17]Leave it as it is.",""
"ツバでもつけておく","","","\font[3]\f[17]Spit on it",""
"\Eだ、ダメです。
小さな傷が後で腫れて痛むこともあるんですから…。","","","\E\font[3]\f[18]\-[2]Oh, no, that's not good. 
Small wounds can swell and cause pain later on...",""
"\E眼の前にいる女の子は一応メディックですよ、もう…
少しじっとしててくださいね…。","","","\E\font[3]\f[18]\-[2]The girl in front of you is a medic, so please stay still for a moment..",""
"\E………………。","","","\E\font[3]\f[18]\-[2]............",""
"\E…小さな傷が怪我に繋がってしまうこともあるから…
診せられる余裕があるときは診せてください。","","","\E\font[3]\f[18]\-[2]...Because small wounds can sometimes lead to bigger injuries, 
please show them to me when you have the means.",""
"\E…ん。
はい、これで大丈夫です。","","","\E\font[3]\f[18]\-[2]Hmm... 
Okay, you should be good now.",""
"　ありがとう　","","","\font[3]\f[17]Thank you for the help",""
"\Eどういたしまして。","","","\E\font[3]\f[18]\-[2]My pleasure.",""
"\E（なんだかとてもかわいらしい
メディカルシールを貼られてしまった…。）","","","\E\font[3]\f[18]\-[2] (I ended up with a really cute medical sticker...)",""
"cg/map_05.jpg","","","",""
"金曜日は給料日","","","",""
"\Eあ、お兄ちゃん今週もお疲れさま。
えーと…今週の収支は……","","\EAh, brother, good job this week. 
 Well... this week's income and expenses: ......","\E\font[3]\f[18]\-[2]Oh, Onii-chan, you did a great job this week. 
So... let's review our financial results for this week.",""
"\Eなんと……","","\EWhat a ......","\E\font[3]\f[18]\-[2]Wait for it...",""
"\Eうふふふ。","","\EUhmmmmm.","\E\font[3]\f[18]\-[2]Hehehe.",""
"\E今週の分け前\cself[50]Gが分配された。","","\EThis week's share\cself[50]G was distributed.","\E\font[3]\f[18]\-[2]",""
"\E結構な黒字よー、うふふ。","","\EQuite a surplus...ugh...","\E\font[3]\f[18]\-[2]It's quite a significant profit, hehe.",""
"\E…やったわね、黒字よ！","","\E...you did it, you're in the black!","\E\font[3]\f[18]\-[2]...We did it! We've made a profit!",""
"\E…まあ、トントンね。","","\E...well, we're even.","\E\font[3]\f[18]\-[2]...Well, it's neither a profit nor a loss, so it's alright.",""
"\Eこれは…赤字じゃなかっただけ喜ぶべきなんだろうな…。","","\E...I guess I should be happy that I wasn't in the red...","\E\font[3]\f[18]\-[2]I suppose... I should be happy that it isn't a loss...",""
"\E…赤字よ。","","\E...deficit.","\E\font[3]\f[18]\-[2]...It's a loss.",""
"\Eと、いうわけでカンパよろしくー。","","\E....so please give me some money.......","\E\font[3]\f[18]\-[2]So, in that regard, we kindly ask for your financial support.",""
"\E鍛錬だけしてても赤字か…そりゃそうだよな…。","","\E...I'm in the red even if I only work out...that's right...","\E\font[3]\f[18]\-[2]Merely focusing on training alone will not necessarily prevent financial loss... isn't that obvious?",""
"\E…大幅に赤字よ。","","\E...I'm in the red a lot.","\E\font[3]\f[18]\-[2]...It's a big loss.",""
"\Eと、いうわけで一人200Gのカンパね、カンパ。","","\E...that's why 200g per person..............................","\E\font[3]\f[18]\-[2]So, in that regard, we kindly ask for a financial support of 200G per person, okay? ",""
"\Eわかっていても辛いな…。
やる気が下がった。","","\EIt's hard even though I know.... 
\EThis is hard to do even though I know....","\E\font[3]\f[18]\-[2]I get it that it can be hard sometimes...
My motivation has dropped.",""
"\Eそれじゃまた来週もよろしくねー。","","\ESee you next week!","\E\font[3]\f[18]\-[2]Alright then, see you next week!",""
"選択項目1","","","",""
"選択項目2","","","",""
"選択項目3","","","",""
"選択してるリスト","","","",""
"メニュー1","","","",""
"メニュー2","","","",""
"メニュー3","","","",""
"選択済みリスト","","","",""
"昼決定済み","","","",""
"合宿初回","","","",""
"討伐チェック済み","","","",""
"今日の討伐チェック","","","",""
"中級者！","","","",""
"上級者！","","","",""
"tips","","","",""
"初回トレーニング","","","",""
"怪我","","","",""
"再開放","","","",""
"討伐依頼フラグ","","","",""
"基準値","","","",""
"収支","","","",""
"カウントダウン","","","",""
"処理飛ばし","","","",""
"怪異説明","","","",""
"本戦始まる","","","",""
"相手は美食","","","",""
"43日","","","",""
"15日","","","",""
"最後の交流戦","","","",""
"100日","","","",""
"79日","","","",""
"64日","","","",""
"29日","","","",""
"選択オン","","","",""
"カーソル状態取得","","","",""
"カーソル位置取得","","","",""
