"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eお兄ちゃんはユイちゃんカスミちゃんと猿のリーダーをお願いね。","","\EBrother, please take care of Yui-chan, Kasumi-chan, and the leader of the monkeys.","",""
"\Eそりゃ寝る部屋は別だよな…いくか。","","\EWell, of course the sleeping room is separate... Shall we go?","",""
"1.4.0/bg_36_ryokan9.jpg","","","",""
"\Eお休み、お兄ちゃん。","","\EGoodnight, big brother.","",""
"\Eおやすみなさい。","","\EGood night.","",""
"\Eおう、また明日な。","","\EYeah, see you tomorrow.","",""
"\Eお兄ちゃん一人でかわいそー。","","\EBig brother, you look so lonely.","",""
"\Eうるせー。","","\EShut up.","",""
"\Eお兄ちゃんもお疲れさま、また明日よろしくね。","","\EThank you for your hard work, big brother. See you tomorrow.","",""
"cg/bg_36_ryokan1.jpg","","","",""
"就寝時の会話など","","","",""
"\E…なんだか部屋のクオリティに格差がある気がするぞ。","","\E...I feel like there's a difference in quality between the rooms.","",""
"\Eまあ明日に備えて寝るか…。","","\EWell, I guess I'll go to sleep and prepare for tomorrow...","",""
"済み行動回数","","","",""
"お昼の行動回数","","","",""
"文字列1","","","",""
"文字列2","","","",""
"文字列3","","","",""
"文字列4","","","",""
"文字列5","","","",""
"乱数1","","","",""
"乱数2","","","",""
"乱数3","","","",""
"診療所に行った","","","",""
"家事実行","","","",""
"コミマ初回","","","",""
"温泉会話","","","",""
"妹話した","","","",""
"カナ話した","","","",""
"ユイ話した","","","",""
"カスミ話した","","","",""
"ユカリ話した","","","",""
"追加討伐","","","",""
"右クリック","","","",""
"選択オン","","","",""
"左クリック","","","",""
"マウス座標","","","",""
